,ticker,cik
8678,pnc-pp,713676
8679,uepcn,100826
8680,ln,1611820
8681,crggf,1555207
8682,jxhgf,1487533
8683,frfff,915191
8684,sce-pd,92103
8685,ranjf,1112439
8686,coihf,1513977
8687,szevf,1444147
8688,ggdvf,925428
8689,dvdcf,1163417
8690,faxxf,915191
8691,maruf,801645
8692,psmmf,1439580
8693,ctl,18926
8694,ubsff,1446702
8695,iliaf,1570932
8696,clpxf,1490083
8697,wrb-pc,11544
8698,myok,1552451
8699,sbysf,1786909
8700,nwwdf,800928
8701,alfvf,863344
8702,amigf,1438930
8703,ni-pb,1111711
8704,cnpaf,1450278
8705,rdeif,1438654
8706,fnmfo,310522
8707,cnp-pb,1130310
8708,sce-pe,92103
8709,sce-pc,92103
8710,uepcp,100826
8711,smtof,95227
8712,xyigf,1508669
8713,sce-pb,92103
8714,ahexf,1446251
8715,kotmf,1543727
8716,unblf,1453932
8717,nws,1564708
8718,uepeo,100826
8719,etfc,1015780
8720,stbff,1587200
8721,tap-a,24545
8722,pjh,1137774
8723,prh,1137774
8724,hrglf,1528651
8725,dnfgf,1454473
8726,rmsyf,1636804
8727,uepep,100826
8728,siopf,1555379
8729,frt-pc,34903
8730,uepem,100826
8731,erraf,1127248
8732,rzb,898174
8733,hgh,874766
8734,prymf,1437672
8735,uepen,100826
8736,shwgf,1505223
8737,ebr-b,1439124
8738,gliba,808461
8739,glibb,808461
8740,acsaf,1448375
8741,gs-pc,886982
8742,fwona,1560385
8743,grptf,1395167
8744,rza,898174
8745,ver-pf,1507385
8746,fwonk,1560385
8747,pbb,1287032
8748,nnn-pf,751364
8749,willf,1436673
8750,sggef,1253494
8751,iaugf,1206571
8752,amh-ph,1562401
8753,tltzy,1122535
8754,tltzf,1122535
8755,slfpf,1370418
8756,surrf,1556607
8757,stmnf,1551402
8758,amh-pf,1562401
8759,ath-pa,1527469
8760,amh-pg,1562401
8761,dnkn,1357204
8762,hegif,1449217
8763,agncm,1423689
8764,hds,1573097
8765,agncn,1423689
8766,myl,1623613
8767,wynmf,1480134
8768,fnmam,310522
8769,rnr-pf,913144
8770,ipxhf,1309035
8771,kunuf,1449614
8772,fnmas,310522
8773,shcaf,800840
8774,amh-pe,1562401
8775,voya-pb,1535929
8776,fnmfm,310522
8777,amh-pd,1562401
8778,fnmag,310522
8779,kim-pm,879101
8780,fnmfn,310522
8781,wuba,1525494
8782,fnmaj,310522
8783,kim-pl,879101
8784,asekf,1450206
8785,lndnf,1437041
8786,cheof,1453930
8787,fnmai,310522
8788,koscf,1668501
8789,fnmal,310522
8790,fnmao,310522
8791,fnmak,310522
8792,mdibf,1379481
8793,fnmah,310522
8794,pcg-pa,1004980
8795,fnman,310522
8796,fnmat,310522
8797,rnr-pe,913144
8798,ccozf,1398879
8799,magof,1437144
8800,asglf,7646
8801,warff,901684
8802,tsg,1635327
8803,rohcf,1442653
8804,aizp,1267238
8805,cmsa,811156
8806,rtmvf,1516536
8807,uaa,1336917
8808,dsecf,1481045
8809,hlkhf,1674534
8810,uvrbf,1533920
8811,pcg-pb,1004980
8812,bmrpf,1671235
8813,clznf,1366235
8814,shpmf,1570300
8815,chkvp,895126
8816,isuzf,763665
8817,tokuf,1131652
8818,aacaf,1447647
8819,tiscf,773917
8820,oak-pb,1403528
8821,glibp,808461
8822,asomf,1492075
8823,shtdf,1556605
8824,ogfgf,845033
8825,fupef,1534043
8826,kajmf,1446660
8827,pcg-pc,1004980
8828,atdrf,1647435
8829,vlpnf,1378984
8830,pcg-pd,1004980
8831,cwen,1567683
8832,pcg-pe,1004980
8833,bgaof,1325378
8834,sumcf,1347141
8835,snphf,1501108
8836,cakff,1446707
8837,vopkf,1452188
8838,pcg-pg,1004980
8839,pcg-ph,1004980
8840,bnmdf,1667075
8841,psb-py,866368
8842,htcmf,1446648
8843,sjmhf,1599962
8844,psb-pw,866368
8845,pcg-pi,1004980
8846,psb-px,866368
8847,sommf,1409236
8848,wrtbf,1436771
8849,mnta,1235010
8850,zbk,109380
8851,mpfrf,1417695
8852,osagf,1603194
8853,cbshp,22356
8854,fcncb,798941
8855,itvpf,1283708
8856,hmtlf,353990
8857,unma,5513
8858,malrf,1537280
8859,mrwsf,1446128
8860,enggf,1446294
8861,tsu,1066116
8862,hwdjf,1563177
8863,dcp-pc,1338065
8864,brthf,14595
8865,ares-pa,1176948
8866,shmuf,1564228
8867,gab-pg,794685
8868,cnvvf,1694271
8869,gfszf,1438927
8870,feltf,1447250
8871,sho-pe,1295810
8872,vslr,1607716
8873,snv-pd,18349
8874,diisf,1563255
8875,mxchf,1435969
8876,bhfal,1685040
8877,sho-pf,1295810
8878,huskf,49279
8879,zhuzf,1556616
8880,staef,1450160
8881,tsukf,702257
8882,ektaf,1451160
8883,tecd,790703
8884,sekef,1261759
8885,wygpf,1450021
8886,axs-pe,1214816
8887,unpsf,1447772
8888,hwgg,1622867
8889,nkrkf,1436790
8890,sepjf,1518521
8891,asmvf,1447945
8892,nycb-pa,910073
8893,roymf,1592438
8894,fmccm,1026214
8895,fmcci,1026214
8896,fmccj,1026214
8897,fmccg,1026214
8898,meggf,1487786
8899,fmccs,1026214
8900,dtw,936340
8901,auoty,1172494
8902,fmccl,1026214
8903,adrzf,1436467
8904,bbavf,1399224
8905,fmccn,1026214
8906,qrteb,1355096
8907,ccohf,1461283
8908,rnmbf,1450345
8909,fmckl,1026214
8910,dtj,936340
8911,sr-pa,1126956
8912,afc,1287750
8913,npskf,354470
8914,kzmyf,1438929
8915,mzdaf,1447122
8916,fmcco,1026214
8917,fhn-pa,36966
8918,dtq,936340
8919,fmcko,1026214
8920,fmckj,1026214
8921,fmcch,1026214
8922,thklf,1443275
8923,tuiff,1342875
8924,bhfap,1685040
8925,lm,704051
8926,fmckm,1026214
8927,fmckp,1026214
8928,cig-c,1157557
8929,bzzff,1437774
8930,eqc-pd,803649
8931,al-pa,1487712
8932,fmckn,1026214
8933,terp,1599947
8934,bcauf,891765
8935,fmcki,1026214
8936,fmccp,1026214
8937,fmcck,1026214
8938,abczy,1492074
8939,rexr-pb,1571283
8940,fregp,1026214
8941,frejn,1026214
8942,bzzuf,1437774
8943,rexr-pa,1571283
8944,logm,1420302
8945,apnhf,1454177
8946,pbi-pb,78814
8947,sf-pb,720672
8948,nbl,72207
8949,gulrf,1449218
8950,stl-pa,1070154
8951,lvxid,1697935
8952,maurf,62919
8953,asb-pc,7789
8954,wmgi,1492658
8955,bjchf,1454468
8956,cmhhf,1446751
8957,ibkco,933141
8958,pbsff,1137849
8959,esgro,1363829
8960,wimhf,1451554
8961,wtfcm,1015328
8962,chfff,1601994
8963,eri,1590895
8964,fnb-pe,37808
8965,tco-pj,890319
8966,tco-pk,890319
8967,elpvy,1041792
8968,ibkcn,933141
8969,stag-pc,1479094
8970,ibkcp,933141
8971,kurrf,1446655
8972,qts-pb,1577368
8973,asb-pe,7789
8974,peb-pe,1474098
8975,two-pc,1465740
8976,peb-pc,1474098
8977,asccf,1600930
8978,asb-pd,7789
8979,yueif,1444719
8980,ebrpf,1450461
8981,irdef,1530256
8982,peb-pf,1474098
8983,ltsl,1029730
8984,hcacw,1750153
8985,axe,52795
8986,prnb,1510487
8987,two-pe,1465740
8988,two-pd,1465740
8989,sfrgf,1571549
8990,wrb-pe,11544
8991,ltsf,1029730
8992,peb-pd,1474098
8993,afsim,1365555
8994,two-pa,1465740
8995,lilab,1712184
8996,two-pb,1465740
8997,lyscf,1444327
8998,aprdp,3153
8999,afsic,1365555
9000,aprcp,3153
9001,aprdn,3153
9002,alpvn,3153
9003,aprdo,3153
9004,aprdm,3153
9005,afsib,1365555
9006,lmha,704051
9007,wrb-pd,11544
9008,afsia,1365555
9009,wrb-pb,11544
9010,azihf,1533475
9011,kyyhf,1702783
9012,qts-pa,1577368
9013,sapmf,1062750
9014,tcbil,1077428
9015,tcbip,1077428
9016,sptjf,908732
9017,enr-pa,1632790
9018,jtekf,1446661
9019,tde,1051512
9020,tdj,1051512
9021,tdi,1051512
9022,ailli,18654
9023,nghcn,1578735
9024,ee,31978
9025,eoccy,926864
9026,apely,900278
9027,aillm,18654
9028,adsw,1585790
9029,tda,1051512
9030,tcmff,932470
9031,egfef,1437178
9032,mog-b,67887
9033,bndsf,1438556
9034,nghco,1578735
9035,jw-b,107140
9036,oibrq,1160846
9037,nghcp,1578735
9038,jgccf,1446662
9039,ninof,1446588
9040,nsa-pa,1618563
9041,ailln,18654
9042,ailim,18654
9043,nghcz,1578735
9044,ogcp,1553079
9045,fisk,1553079
9046,pre-ph,911421
9047,lilak,1712184
9048,pre-pg,911421
9049,mslof,1447112
9050,pre-pi,911421
9051,aillp,18654
9052,aillo,18654
9053,pre-pf,911421
9054,ailin,18654
9055,ako-b,925261
9056,qntqf,1350865
9057,lxp-pc,910108
9058,gef-b,43920
9059,oukpf,1436786
9060,trtn-pa,1660734
9061,lgf-b,929351
9062,lmhb,704051
9063,rushb,1012019
9064,pol,1122976
9065,sitc-pa,894315
9066,sitc-pk,894315
9067,nbgif,1096061
9068,ibkc,933141
9069,aimt,1631650
9070,afgh,1042046
9071,gsh,1012139
9072,prsc,1220754
9073,jelcf,867536
9074,uzc,821130
9075,bcnaf,1445168
9076,uzb,821130
9077,uza,821130
9078,centa,887733
9079,gdv-pg,1260729
9080,gdv-pa,1260729
9081,tgp-pa,1308106
9082,mythf,1437470
9083,brfrf,1714174
9084,tkcm,1683252
9085,gdv,1260729
9086,tlsrp,320121
9087,vtklf,913744
9088,orraf,1641431
9089,ivr-pa,1437071
9090,fuwaf,1090454
9091,apelf,900278
9092,gdv-ph,1260729
9093,ivr-pc,1437071
9094,kncaf,1447125
9095,ivr-pb,1437071
9096,crnzf,909531
9097,akca,1662524
9098,mhla,1412100
9099,bposf,1588966
9100,gtn-a,43196
9101,krotf,1584943
9102,adbcf,1641427
9103,gnl-pa,1526113
9104,shll-un,1759631
9105,ipoc,1801170
9106,bfs-pd,907254
9107,flidf,1433087
9108,sf-pa,720672
9109,sblkz,1386716
9110,gab-ph,794685
9111,atgsf,1437541
9112,dwt,831001
9113,pmt-pb,1464423
9114,gab-pj,794685
9115,ahl-pd,1267395
9116,pmt-pa,1464423
9117,ipob,1801169
9118,ismaf,1438655
9119,feac,1801661
9120,dlph,1707092
9121,fsct,1145057
9122,hcxy,1280784
9123,ptla,1269021
9124,abr-pc,1253986
9125,abr-pa,1253986
9126,abr-pb,1253986
9127,mcx,1490349
9128,mcv,1490349
9129,ccxx,1793229
9130,mnr-pc,67625
9131,batrk,1560385
9132,batra,1560385
9133,fgrof,1438926
9134,glog-pa,1534126
9135,qadb,1036188
9136,hcxz,1280784
9137,mini,911109
9138,shll,1759631
9139,opini,1456772
9140,cadnf,1225525
9141,rtrx,1438533
9142,pfodf,1446252
9143,codi-pa,1345126
9144,eai,7323
9145,nymtp,1273685
9146,codi-pb,1345126
9147,nymto,1273685
9148,nymtn,1273685
9149,eab,7323
9150,eae,7323
9151,bita,1499781
9152,ezt,1427437
9153,cetv,925645
9154,iipr-pa,1677576
9155,ofg-pa,1030469
9156,afinp,1568162
9157,nmfx,1496099
9158,tgp-pb,1308106
9159,lcahu,1768012
9160,thga,944695
9161,intl,913760
9162,hl-pb,719413
9163,ofg-pd,1030469
9164,fxcnf,1164009
9165,bsa,1748824
9166,tanni,1378453
9167,lca,1768012
9168,tannl,1378453
9169,tannz,1378453
9170,gsah-un,1809987
9171,gmta,40211
9172,swdhf,1531006
9173,cch-un,1739566
9174,aacq,1802457
9175,ngl-pc,1504461
9176,graf-un,1745317
9177,gmhiu,1758057
9178,trne,1754820
9179,gam-pb,40417
9180,iret,798359
9181,cch,1739566
9182,gmhi,1758057
9183,ngl-pb,1504461
9184,hntuf,1679450
9185,ctagf,1450009
9186,rmg-un,1757932
9187,spoxf,1512920
9188,mobl,1470099
9189,agm-a,845877
9190,kelyb,55135
9191,trwh,1747079
9192,cnxm,1610418
9193,iret-pc,798359
9194,tcrz,1464963
9195,fpac-un,1829426
9196,twct,1819313
9197,agm-pd,845877
9198,glop-pa,1598655
9199,rmg,1757932
9200,ailll,18654
9201,agm-pc,845877
9202,htctf,1461402
9203,insw-pa,1679049
9204,rst,1351285
9205,rnwef,1361369
9206,agm-pa,845877
9207,hcac,1750153
9208,cmctp,908311
9209,rubi,1595974
9210,arztf,1423210
9211,hud,1714368
9212,mjco,1626853
9213,dphcu,1759546
9214,glop-pb,1598655
9215,gfnsl,1342287
9216,kcac,1811414
9217,fdef,946647
9218,spaq-un,1720990
9219,glop-pc,1598655
9220,lcy,1822492
9221,vslcx,853180
9222,vslyx,853180
9223,dmyt,1793659
9224,ggn-pb,1313510
9225,bstc,875622
9226,cmre-pb,1503584
9227,goodm,1234006
9228,cmlf,1818331
9229,aic,1209028
9230,ggt-pe,921671
9231,ftacw,1729756
9232,tuwlf,1145678
9233,etac,1814728
9234,fvac,1801368
9235,cmre-pc,1503584
9236,fdusl,1513363
9237,dphc,1759546
9238,spaq,1720990
9239,fmci,1741231
9240,loak,1779020
9241,cubi-pc,1488813
9242,cubi-pf,1488813
9243,cubi-pd,1488813
9244,cmre-pd,1503584
9245,cubi-pe,1488813
9246,cmre-pe,1503584
9247,hmlp-pa,1603016
9248,glp-pa,1323468
9249,seah,1820852
9250,hec,1803901
9251,tpgh-un,1698991
9252,rilyh,1464790
9253,amtbb,1734342
9254,acrhf,1762359
9255,uba,1029800
9256,pic,1772720
9257,jmpd,1302350
9258,npacf,1450276
9259,svac,1794905
9260,rilyz,1464790
9261,rilyg,1464790
9262,rykkf,1592049
9263,ncv-pa,1214935
9264,usatp,896429
9265,umh-pd,752642
9266,umh-pc,752642
9267,pacqu,1726293
9268,spnv-un,1825024
9269,ftacu,1729756
9270,solsd,1519177
9271,bowx,1813756
9272,ftac,1729756
9273,ltrpb,1606745
9274,umh-pb,752642
9275,cpaa,1776661
9276,olbk,1253317
9277,ldssf,1810739
9278,fsrv,1785424
9279,amag,792977
9280,hyac,1771908
9281,mbinp,1629019
9282,acttu,1753706
9283,btaqu,1815526
9284,oxlco,1495222
9285,luxa,1823767
9286,fcac,1816233
9287,gblil,1494904
9288,meet,1078099
9289,eccy,1604174
9290,avdr,1343304
9291,fsb,1407067
9292,eccx,1604174
9293,eros,1532981
9294,oxlcm,1495222
9295,bfyt,1561387
9296,cats,1136174
9297,lmrkn,1615346
9298,eres,1814287
9299,pfnx,1478121
9300,jcap-pb,1622353
9301,gmre-pa,1533615
9302,graf,1745317
9303,pub,1636286
9304,eccb,1604174
9305,crd-b,25475
9306,actt,1753706
9307,pthif,1520253
9308,cswcl,17313
9309,igac,1819496
9310,jcap,1622353
9311,itepf,1579597
9312,ncz-pa,1227857
9313,lmrko,1615346
9314,lmrkp,1615346
9315,gut-pa,1080720
9316,iots,1395848
9317,rpla-un,1763731
9318,chpm,1785041
9319,btegf,1279495
9320,spkep,1606268
9321,nexcf,1737270
9322,gut-pc,1080720
9323,gbliz,1494904
9324,jnndf,1615026
9325,gmhlf,1438848
9326,gainm,1321741
9327,cffau,1728041
9328,gram,1572621
9329,nfin,1776903
9330,acamu,1759008
9331,hawln,46207
9332,gainl,1321741
9333,seneb,88948
9334,gldlf,1538847
9335,hebt,1603993
9336,pgnx,835887
9337,psac,1805521
9338,grif,1037390
9339,crsau,1723648
9340,lk,1767582
9341,mfac-un,1725872
9342,corvf,1507964
9343,tncp,1714379
9344,tekk,1822027
9345,burof,1158399
9346,bh-a,1726173
9347,aryau,1746037
9348,hawen,46207
9349,bwmyd,1656501
9350,ofssl,1487918
9351,lgc-un,1698113
9352,brew,892222
9353,stwo,1819438
9354,splp-pa,1452857
9355,ptac,1784535
9356,fgna-un,1818502
9357,bte,1279495
9358,ipatf,1715925
9359,dfph,1799191
9360,bhr-pb,1574085
9361,nsh-un,1816017
9362,lcap,1802450
9363,aixnd,835662
9364,cffa,1728041
9365,htfa,1487428
9366,smmcu,1774155
9367,bkk,1181250
9368,hcco,1791091
9369,dfht,1813914
9370,xan-pc,1332551
9371,wins,1640251
9372,tnp-pd,1166663
9373,pei-pd,77281
9374,tnp-pf,1166663
9375,tnp-pe,1166663
9376,lftr,1822873
9377,acrgf,1762359
9378,pei-pb,77281
9379,mncl,1754170
9380,bcom,1402606
9381,bhr-pd,1574085
9382,tnp-pc,1166663
9383,bbxtb,315858
9384,rchg,1817786
9385,pei-pc,77281
9386,aiw,1209028
9387,tmts,1822553
9388,bvhbb,315858
9389,ondsd,1646188
9390,sdi,911649
9391,lhc-un,1725134
9392,lhc-un,1824153
9393,gfncp,1342287
9394,insu,1762322
9395,bmrg,1805077
9396,landp,1495240
9397,aht-pg,1232582
9398,cvti,928658
9399,aht-pf,1232582
9400,aht-pi,1232582
9401,adro,1435049
9402,trne-un,1754820
9403,rtix,1760173
9404,aht-pd,1232582
9405,aht-ph,1232582
9406,gcap,1444363
9407,cdr-pc,761648
9408,jmei,1597680
9409,lfacu,1721386
9410,mdnaf,1807983
9411,cdmop,704562
9412,gnrs,1790665
9413,nihd,1037016
9414,ai-pc,1209028
9415,nhic,1805385
9416,cdr-pb,761648
9417,saii,1816048
9418,fmciu,1741231
9419,pgejf,902053
9420,mitff,1515160
9421,dnjr,1710350
9422,wrtc,1702924
9423,eno,71508
9424,ptvcb,9346
9425,ai-pb,1209028
9426,zestd,1437491
9427,belfb,729580
9428,adre,1169717
9429,irrzd,1722387
9430,bcomf,1402606
9431,magaa,895464
9432,insuu,1762322
9433,aryb,1805387
9434,huntf,1679450
9435,saqn,1776909
9436,ekkh,1132509
9437,ipatd,1715925
9438,gsb,1112920
9439,ysac,1823587
9440,sbbx,1028954
9441,cywdf,1603386
9442,nmmc,1819157
9443,gv,42316
9444,rzltd,1509261
9445,fuaif,1132571
9446,rdib,716634
9447,inbkl,1562463
9448,inwk,1350381
9449,lsac,1796129
9450,pacq,1726293
9451,privx,1557265
9452,hcch,1736874
9453,mfinl,1000209
9454,prlvx,1557265
9455,gtx,1735707
9456,sab,1377936
9457,jhy,1639457
9458,skys,1594124
9459,lfac,1721386
9460,sama,1754824
9461,chk-pd,895126
9462,sb-pc,1434754
9463,dlng-pa,1578453
9464,qtrh,1518419
9465,macu,1805795
9466,sb-pd,1434754
9467,chkdg,895126
9468,vmac,1810491
9469,ecf-pa,793040
9470,eucr,1822929
9471,ccr,1637558
9472,tmpm,1823524
9473,amhc,1788028
9474,tcrd,1464963
9475,mh-pc,1412100
9476,mh-pd,1412100
9477,cmfnl,1578348
9478,dni,1059213
9479,mh-pa,1412100
9480,dnr,945764
9481,rif,1452477
9482,vrssd,1701963
9483,opes,1723580
9484,anpcf,1620678
9485,tomzd,314227
9486,amciu,1744494
9487,bcv-pa,9521
9488,chk,895126
9489,uonek,1041657
9490,dbcp,832090
9491,tdacu,1673481
9492,xyno,1697805
9493,lgc,1698113
9494,paac,1764711
9495,ptged,1095435
9496,ondk,1420811
9497,fbiop,1429260
9498,mtl-p,1302362
9499,bbxib,1814974
9500,exlld,1263011
9501,mfac,1725872
9502,ahac,1818382
9503,glu-pb,1282957
9504,bhse,1759186
9505,paic,1810560
9506,rsf,1644771
9507,tli,1068963
9508,petvd,1512922
9509,tuesq,878726
9510,axgt,1636050
9511,tecr,1498067
9512,cssep,1679063
9513,weyl,1335112
9514,hcft,1547546
9515,asfi,1001258
9516,wfcfd,1360565
9517,gsl-pb,1430725
9518,je-pa,1538789
9519,mnlo,1566044
9520,brpau,1719406
9521,zmtp,1467761
9522,evsi,1398805
9523,cvlbd,948320
9524,ihta,1698508
9525,mcc,1490349
9526,jfkku,1753648
9527,gfy,1299393
9528,bfo,1181249
9529,tncpd,1714379
9530,umrx,1622229
9531,hcchu,1736874
9532,irrzf,1722387
9533,gpaq,1708176
9534,tfecf,1630511
9535,kegx,318996
9536,ktov,1614744
9537,opesu,1723580
9538,gfnl,1183082
9539,gec,1082506
9540,mnclu,1754170
9541,val,314808
9542,lixtd,1335105
9543,mnk,1567892
9544,cvia,1722287
9545,dlng-pb,1578453
9546,gars,1509892
9547,wrcdf,1586941
9548,mllld,1714562
9549,lacqu,1716947
9550,rgnp,1642159
9551,chkdp,895126
9552,gpaqu,1708176
9553,samau,1754824
9554,olbg,1314196
9555,boarf,1400561
9556,rokk,1100778
9557,mtbcp,1582982
9558,gmz,1579762
9559,ne,1458891
9560,gpvrf,1584547
9561,emgc,1494448
9562,solq,1753931
9563,pkdc,76321
9564,zn,1131312
9565,orsn,1770251
9566,jcpnq,1166126
9567,crcud,868822
9568,gnc,1502034
9569,ottw,1675192
9570,mrddf,942149
9571,tzac,1742927
9572,mindp,926423
9573,occip,1716951
9574,bqh,1167470
9575,triq,1514056
9576,fgcn,1486640
9577,seiid,819926
9578,fnjn,1366340
9579,wvvip,838875
9580,xrf,1346610
9581,nnutu,792161
9582,oaspq,1486159
9583,wein,1523854
9584,flfg,1743886
9585,pphi,1752039
9586,tota,1731176
9587,xog,1655020
9588,fork,1637921
9589,totau,1731176
9590,bctf,1668340
9591,ttlo,98752
9592,gmmvf,1760764
9593,kblmu,1690080
9594,andau,1691936
9595,eqfn,1635626
9596,adrd,1169717
9597,snbp,1029125
9598,pihpp,1591890
9599,norzf,910569
9600,bitcf,1795749
9601,loac,1743858
9602,nm-pg,1333172
9603,qes,1704235
9604,nm-ph,1333172
9605,npwi,1713809
9606,ucut,1514183
9607,tzacu,1742927
9608,jmda,1357671
9609,kblm,1690080
9610,moaef,1449617
9611,tlf,909724
9612,afgc,1042046
9613,lfin,1699683
9614,mobqd,1084267
9615,efbi,1699018
9616,hht,1747661
9617,ednt,1717556
9618,klfe,1615999
9619,emms,783005
9620,exllf,1263011
9621,nwgi,1080319
9622,jmdad,1357671
9623,vgrbf,1551887
9624,trpxd,1611746
9625,paos,936446
9626,imlff,1728328
9627,cyth,922247
9628,grtdd,1489588
9629,bmsn,1079282
9630,grwcd,1448558
9631,ntrp,1513856
9632,gpor,874499
9633,hrst,1361937
9634,sfeg,851726
9635,nvus,1404281
9636,ghhhd,1673475
9637,per,1521168
9638,elcq,1715819
9639,invod,1417926
9640,trnfd,1778805
9641,nwbb,1644482
9642,chap,1346980
9643,vcsy,1099509
9644,hrgg,1700175
9645,wcfb,1667944
9646,snnf,1708715
9647,uwt,831001
9648,cbl-pd,910612
9649,hhs,45919
9650,pacd,1517342
9651,gmo,1275229
9652,drad,707388
9653,cbl-pe,910612
9654,caca,1629702
9655,cacad,1629702
9656,whlrd,1527541
9657,rdgc,1533030
9658,rtw,1211351
9659,winrd,1708410
9660,svbld,1031093
9661,rose,1659122
9662,ttph,1373707
9663,gryod,1372954
9664,epegq,1584952
9665,dmpi,1498382
9666,hcr,1549848
9667,atvk,1530185
9668,qutrd,1397795
9669,emitf,1027662
9670,tlrd,884217
9671,snipf,1613092
9672,pih,1591890
9673,fosi,1108645
9674,dnrcq,945764
9675,ryce,1552448
9676,prsef,1437736
9677,whlrp,1527541
9678,mcig,1525852
9679,yriv,1487843
9680,ghhh,1673475
9681,mdriq,708819
9682,anfc,1490161
9683,cpka,1025771
9684,royt,1538822
9685,tve,1376986
9686,tvc,1376986
9687,cofe,1619055
9688,pavmw,1624326
9689,ilxp,1115864
9690,capd,1086082
9691,tlfe,1086082
9692,twmc,795212
9693,torc,1720580
9694,segn,1574910
9695,bxeff,1483405
9696,crsaw,1723648
9697,cnmf,1553788
9698,ulur,1168220
9699,ndynd,1819663
9700,cetxp,1435064
9701,shlo,904979
9702,wstl,1002135
9703,sigm,790715
9704,psv,1597659
9705,vvus,881524
9706,fhrt,36369
9707,apyp,1568969
9708,altn,1621499
9709,cccl,1470683
9710,kaysd,1530746
9711,adhg,1663641
9712,cnwhf,1443979
9713,ent,1512077
9714,ect,1487798
9715,nmgx,891417
9716,jtbk,1213106
9717,bggsq,14195
9718,cmhz,1040721
9719,tldn,1101246
9720,fran,1399935
9721,awsmd,1274032
9722,ggbxf,1739376
9723,lone,1661920
9724,sdrmu,1538267
9725,qbak,758938
9726,ammxd,1776048
9727,spn,886835
9728,ferld,1122742
9729,pire,1652958
9730,etbi,1099574
9731,slnm,1084332
9732,asna,1498301
9733,club,1281774
9734,clsid,789318
9735,mctc,1413488
9736,rmdm,1481443
9737,verbw,1566610
9738,ccsb,1682593
9739,sbph,1566373
9740,gnciq,1502034
9741,clsi,789318
9742,dgtw,1065598
9743,pntv,1037131
9744,afhbl,1539894
9745,tlrdq,884217
9746,gmol,1275229
9747,gfood,1510518
9748,ntru,1552845
9749,wmgr,1527974
9750,asin,1421819
9751,snyr,1562733
9752,trpx,1611746
9753,parf,76149
9754,crbo,86264
9755,elgx,1013606
9756,tbltu,1668370
9757,glfw,1826660
9758,ubid,1760233
9759,hcccd,1676580
9760,ptoi,1381105
9761,avpmd,1445467
9762,mism,1041633
9763,cxkj,1502557
9764,roye,1102392
9765,akrxq,3116
9766,fnhi,1096275
9767,smrt,884940
9768,rycff,1552448
9769,mxsgd,1355677
9770,svte,1535635
9771,thst,1564709
9772,winmq,1282266
9773,mismd,1041633
9774,mlls,66388
9775,mdtrd,1096950
9776,crbod,86264
9777,pteo,1063104
9778,qhccq,1650445
9779,pti,1445283
9780,banj,1481504
9781,blgid,1575345
9782,gkit,1398529
9783,amrh,890821
9784,futl,1424549
9785,ngldd,1605481
9786,aghi,1680966
9787,rvlt,917523
9788,afh,1539894
9789,vegl,1435224
9790,rhe-pa,1004724
9791,ntahd,1104206
9792,untcq,798949
9793,stri,1473597
9794,tehg,1523855
9795,aftm,836809
9796,vvusq,881524
9797,sbsaa,927720
9798,mobo,1580264
9799,rexn,1228627
9800,saex,1514732
9801,ipic,1720201
9802,awsm,1274032
9803,caps,887151
9804,brqsw,1650575
9805,ygehy,1394029
9806,igldf,1090159
9807,rspid,849636
9808,chapq,1346980
9809,syev,1056757
9810,hcrsq,1549848
9811,sdlpf,1553467
9812,ssold,1434477
9813,shloq,904979
9814,rhno,1490630
9815,roseq,1659122
9816,bthi,1728599
9817,hcti,1445235
9818,pvdg,1591615
9819,aivn,5656
9820,jasn,1579252
9821,tear,1299139
9822,cicn,945384
9823,crcqq,1609253
9824,pyxsq,939930
9825,takd,1263872
9826,cyig,847464
9827,loacr,1743858
9828,geenq,1512077
9829,llexq,1437557
9830,bothd,894560
9831,xsnxd,1039466
9832,srcod,318299
9833,vitx,1609472
9834,ghhc,1609472
9835,uplcq,1022646
9836,hccc,1676580
9837,gsph,1011395
9838,imuc,822411
9839,sito,1157817
9840,fchs,1416876
9841,loneq,1661920
9842,pkph,1452804
9843,clis,1393548
9844,imucd,822411
9845,myos,1402479
9846,ctrcq,844143
9847,saexq,1514732
9848,andar,1691936
9849,yoga,1703497
9850,felpq,1540729
9851,lbyyq,902274
9852,rtwiq,1211351
9853,ptrc,1172298
9854,dxied,1323838
9855,mnelf,1463471
9856,abced,1300938
9857,aach,1606180
9858,snecq,1528837
9859,hdii,1058828
9860,gryo,1372954
9861,psyc,1771077
9862,ardmq,1013238
9863,imucw,822411
9864,arexq,1405073
9865,flss,1434842
9866,artlw,1621221
9867,pfti,1019787
9868,lvxi,1697935
9869,chwe,1043222
9870,admg,1171008
9871,potgd,1403674
9872,evtnd,1043894
9873,ssnyy,1404079
9874,pirrq,278130
9875,scoo,1055454
9876,hossq,1131227
9877,snnc,1313938
9878,rgnpd,1642159
9879,rnvad,931059
9880,jasnq,1579252
9881,coho,1101588
9882,airtw,353184
9883,wmtn,1421601
9884,qpwrd,1310527
9885,akaoq,1301501
9886,grtd,1489588
9887,itcc,1309442
9888,ftxp,1503458
9889,encc,1119807
9890,inct,1099234
9891,elgxq,1013606
9892,crrtq,1009672
9893,tmps,1628871
9894,ptlf,1354591
9895,bleg,1794311
9896,gidyl,1245791
9897,ssinq,6885
9898,rnvaw,931059
