,ticker,cik
10412,cssep,1679063
10413,bse,1181024
10414,nm-ph,1333172
10415,paic,1810560
10416,tli,1068963
10417,lacq,1716947
10418,nm-pg,1333172
10419,sohon,1301236
10420,hsshf,1854368
10421,hwcc,1356949
10422,ihta,1698508
10423,sohoo,1301236
10424,gsl-pb,1430725
10425,sohob,1301236
10426,assf,1719435
10427,cxee,1518487
10428,cnigp,1582244
10429,dlng-pb,1578453
10430,pkdc,76321
10431,vmnt,1605057
10432,irr,1372117
10433,bfy,1176197
10434,gfy,1299393
10435,ajia,1650739
10436,bfo,1181249
10437,lacqu,1716947
10438,impho,1000298
10439,cpta,1571329
10440,mza,911308
10441,brpa,1719406
10442,cnigo,1582244
10443,nugx,1804585
10444,wrcdf,1586941
10445,scxlb,93676
10446,omwsd,1676852
10447,innd,1609139
10448,kegx,318996
10449,mtbcp,1582982
10450,reaxf,1862461
10451,hcap,1559909
10452,ctam,18172
10453,chucd,1134765
10454,twgl,1763329
10455,rokk,1100778
10456,genn,1351051
10457,imphp,1000298
10458,ncb,1454979
10459,flfg,1743886
10460,prnaf,1131343
10461,pavmw,1624326
10462,grmmd,1662574
10463,ottw,1675192
10464,drdgf,1023512
10465,mindp,926423
10466,alacu,1748621
10467,occip,1716951
10468,tgsi,1701859
10469,llit,1474627
10470,myt,1543268
10471,bqh,1167470
10472,pphi,1752039
10473,fcelb,886128
10474,shgff,1839730
10475,avlnf,1362898
10476,ahc,1413898
10477,andau,1691936
10478,wvvip,838875
10479,triq,1514056
10480,bctf,1668340
10481,emms,783005
10482,grmm,1662574
10483,norzf,910569
10484,etfm,867028
10485,emhtf,1768225
10486,adrd,1169717
10487,cnwhf,1443979
10488,huntf,1679450
10489,mhe,901824
10490,rmniw,1635282
10491,bzm,1169029
10492,obln,1427570
10493,cerpq,1324759
10494,efbi,1699018
10495,soan,1502152
10496,afgc,1042046
10497,bcacu,1814140
10498,amar,1014763
10499,ocgsf,942149
10500,dse,1603998
10501,mvxm,1685766
10502,moaef,1449617
10503,snpxd,1571934
10504,sume,1396633
10505,mbbc,1835385
10506,paos,936446
10507,boarf,1400561
10508,pcfp,1632053
10509,fldi,1684506
10510,kfsyf,1072627
10511,wcfb,1667944
10512,emitf,1027662
10513,njv,1454980
10514,palt,1355839
10515,ssbp,1716188
10516,xelaw,1620179
10517,hrgg,1700175
10518,rcrtd,1462223
10519,hrst,1361937
10520,safo,1789192
10521,sbsaa,927720
10522,apyp,1568969
10523,mlnd,1544227
10524,lfin,1699683
10525,snnf,1708715
10526,snipf,1613092
10527,brtx,1505497
10528,hbie,1143997
10529,cyccp,1130166
10530,uwt,831001
10531,tlfe,1086082
10532,npn,1454978
10533,arcxf,1243429
10534,ltco,1629702
10535,whlrd,1527541
10536,gtmaf,1163560
10537,bomh,1678746
10538,apty,1543739
10539,whlrp,1527541
10540,cpmv,836564
10541,tvc,1376986
10542,tcpp,1143997
10543,admq,1588014
10544,tve,1376986
10545,pngzf,1725750
10546,ytfd,1311673
10547,ilxp,1115864
10548,yriv,1487843
10549,jsbl,1745931
10550,adhg,1663641
10551,afhbl,1539894
10552,crsaw,1723648
10553,jtbk,1213106
10554,snnc,1313938
10555,cetxp,1435064
10556,prsef,1437736
10557,cavg,1086082
10558,lazyw,1721741
10559,clis,1393548
10560,cmhz,1040721
10561,cofe,1619055
10562,regrf,925541
10563,cnsc,1709542
10564,bbrw,1641751
10565,fhrt,36369
10566,cxkj,1502557
10567,pkph,1452804
10568,wstl,1002135
10569,tldn,1101246
10570,verbw,1566610
10571,roye,1102392
10572,ccsb,1682593
10573,dpsmd,1556753
10574,tehg,1523855
10575,lbtd,1520592
10576,fxbyd,1068897
10577,qsam,1310527
10578,ulur,1168220
10579,gporq,874499
10580,simld,1399306
10581,banm,1589361
10582,crbo,86264
10583,ipic,1720201
10584,pvdg,1591615
10585,snyr,1562733
10586,fpfid,1058330
10587,aftm,836809
10588,rhe-pa,1004724
10589,futl,1424549
10590,zhud,865400
10591,dgdm,1409999
10592,gntlf,1166272
10593,qbak,758938
10594,rpnrf,1833089
10595,ncre,1104462
10596,vitx,1609472
10597,atvk,1530185
10598,parf,76149
10599,ftrs,1041633
10600,fpfi,1058330
10601,dgtw,1065598
10602,grpx,1472998
10603,ecmtd,1008653
10604,gkit,1398529
10605,fchs,1416876
10606,phiow,1533040
10607,remi,1078037
10608,brqsw,1650575
10609,thst,1564709
10610,bcrhf,1582086
10611,dfodq,931336
10612,ptoi,1381105
10613,svte,1535635
10614,osto,74925
10615,accr,1041588
10616,ghav,1514113
10617,prki,1579717
10618,smprd,773717
10619,argq,1533106
10620,pfsf,1400732
10621,relt,1682265
10622,bitcf,1795749
10623,grlb,1581545
10624,estrf,1716586
10625,ntru,1552845
10626,caps,887151
10627,takd,1263872
10628,imuc,822411
10629,ecmt,1008653
10630,stri,1473597
10631,slnm,1084332
10632,imund,1559356
10633,aivn,5656
10634,etbi,1099574
10635,andar,1691936
10636,biei,1515740
10637,vegl,1435224
10638,vxit,1591615
10639,rigg,1104206
10640,expl,1392902
10641,ftxp,1503458
10642,gnkwf,1326200
10643,shloq,904979
10644,rgbpp,1589150
10645,vdxi,1388295
10646,tgro,1386018
10647,grnf,1492448
10648,syev,1056757
10649,askh,1511161
10650,akaoq,1301501
10651,jkro,1675442
10652,dkgh,1592411
10653,vica,1402737
10654,cicn,945384
10655,alacr,1748621
10656,vbvt,1575975
10657,btln,1425289
10658,oxbrw,1584831
10659,konaq,1265572
10660,irnc,1455926
10661,ggbxf,1739376
10662,gsph,1011395
10663,qdmi,1094032
10664,alacw,1748621
10665,dcac,1498291
10666,hdii,1058828
10667,ptrc,1172298
10668,sdlpq,1553467
10669,skyl,1174814
10670,mjds,1523486
10671,snnaq,1656328
10672,sigo,1689066
10673,imucw,822411
10674,psyc,1771077
10675,nxnn,1416172
10676,artlw,1621221
10677,wmgr,1527974
10678,cncc,1582962
10679,ptlf,1354591
10680,osin,1056256
10681,yogaq,1703497
10682,pfti,1019787
10683,seny,1446152
10684,rhno,1490630
10685,prtx,1099215
10686,wmtn,1421601
10687,vcon,310056
10688,scoo,1055454
10689,pbya,1530981
10690,chwe,1043222
10691,omhi,1403674
10692,cypw,1442711
10693,flss,1434842
10694,ltscd,1108891
10695,favo,1795851
10696,bzrd,1765826
10697,stwc,1400683
10698,hofsq,1597659
10699,drng,1574863
10700,airtw,353184
10701,atmo,1679426
10702,shipz,1448397
10703,psru,1415306
10704,nhel,1621697
10705,encc,1119807
10706,shipw,1448397
10707,ptpf,1464300
10708,tpni,1521013
10709,glla,1004411
10710,fppp,316736
10711,prhrq,1568079
10712,blsp,1419582
10713,rnvaw,931059
10714,pchk,1415952
10715,bleg,1794311
10716,aifm,1650505
10717,tchc,1639874
10718,anvv,1681282
10719,eled,774937
10720,ncap,1439397
10721,ngbl,1547996
10722,ccur,749038
10723,igldf,1090159
10724,cbtc,1429859
10725,nmgx,891417
10726,lensf,1591096
10727,bthr,1499855
10728,pteo,1063104
10729,srup,1622767
10730,oncx,1584137
10731,curm,1556226
10732,rbnw,1608430
10733,stlt,1388486
10734,rpt-pd,842183
10735,rpayw,1720592
10736,rsvau,1828318
10737,rsvaw,1828318
10738,rsrl,1466225
10739,rtp-un,1819848
10740,rtp-wt,1819848
10741,rtpyu,1828108
10742,rvphw,1742927
10743,rtpz-wt,1828105
10744,rymtf,1000275
10745,rxrau,1840463
10746,sbug,312070
10747,sbncm,703904
10748,sbncn,703904
10749,sbnyp,1288784
10750,sbg-un,1816708
10751,sbg-wt,1816708
10752,sbii-un,1842729
10753,sbii-wt,1842729
10754,sabrp,1597033
10755,sacc,1682220
10756,sach-pa,1682220
10757,saf,1377936
10758,sbba,1483934
10759,sbeau,1836707
10760,sbev-wt,1553788
10761,saiiu,1816048
10762,saiiw,1816048
10763,sak,1377936
10764,shgfd,1839730
10765,shcrw,1816233
10766,shacu,1820160
10767,shacw,1820160
10768,sho-ph,1295810
10769,shqau,1844908
10770,sf-pc,720672
10771,sescf,1332639
10772,sfb,720672
10773,sggff,312070
10774,sgic,1446371
10775,sglbw,788611
10776,sftw-un,1753539
10777,sftw-wt,1753539
10778,sgamu,1820201
10779,sgamw,1820201
10780,sgg,312070
10781,scpe-un,1764301
10782,scpe-wt,1764301
10783,schw-pj,316709
10784,sdacu,1837248
10785,sdacw,1837248
10786,scvx-un,1794717
10787,scvx-wt,1794717
10788,sdrdw,1349436
10789,sdrww,1349436
10790,sdyl,1114446
10791,senem,88948
10792,sebnf,1464794
10793,sect,925661
10794,scaqu,1821812
10795,scaqw,1821812
10796,sccb,1682220
10797,sccc,1682220
10798,sce-pg,92103
10799,sce-ph,92103
10800,sce-pj,92103
10801,sce-pk,92103
10802,sce-pl,92103
10803,scleu,1838697
10804,sclew,1838697
10805,scmcp,1682220
10806,sco,1415311
10807,scoau,1828985
10808,scoaw,1828985
10809,scobu,1838431
10810,scobw,1838431
10811,rchgw,1817786
10812,rclfu,1833498
10813,rclfw,1833498
10814,rc-pb,1527590
10815,rc-pc,1527590
10816,rc-pd,1527590
10817,rc-pe,1527590
10818,radiw,1810739
10819,rammu,1841867
10820,rbac-un,1815184
10821,rbac-wt,1815184
10822,rbzwf,1752108
10823,rca,1527590
10824,rcb,1527590
10825,rcc,1527590
10826,qellu,1821171
10827,qellw,1821171
10828,qfta-un,1830795
10829,qfta-wt,1830795
10830,qbcaf,1156831
10831,qrtep,1355096
10832,qsiaw,1816431
10833,qs-wt,1811414
10834,qull,1114446
10835,qvcc,1254699
10836,raacu,1824734
10837,raacw,1824734
10838,pticu,1821075
10839,pticw,1821075
10840,ptixw,1022899
10841,ptk-un,1797099
10842,ptk-wt,1797099
10843,ptocu,1838238
10844,psth-wt,1811882
10845,pspc-un,1843716
10846,psb-pz,866368
10847,psfe-wt,1833835
10848,ptraw,1820630
10849,pucku,1836100
10850,puckw,1836100
10851,pv-un,1818787
10852,pv-wt,1818787
10853,pw-pa,1532619
10854,pwppw,1777835
10855,pxsap,1640043
10856,pxsaw,1640043
10857,pype,1114446
10858,rice-un,1823766
10859,rice-wt,1823766
10860,reml,1053092
10861,rexr-pc,1571283
10862,rf-pe,1281761
10863,reaxd,1862461
10864,ressd,1829311
10865,revhu,1841389
10866,revhw,1841389
10867,rekrw,1697851
10868,reliw,1812727
10869,rcrtw,1462223
10870,rmpl-p,1644771
10871,rmgbu,1820143
10872,rmgbw,1820143
10873,rmgcu,1838108
10874,rmgcw,1838108
10875,rilyi,1464790
10876,rilyk,1464790
10877,rilyl,1464790
10878,rilym,1464790
10879,rilyn,1464790
10880,rilyo,1464790
10881,rilyp,1464790
10882,rilyt,1464790
10883,rise,1610940
10884,rja,352960
10885,rji,352960
10886,rjn,352960
10887,rjz,352960
10888,roni-un,1845437
10889,ronwf,1611852
10890,ross-un,1841610
10891,ross-wt,1841610
10892,rot-un,1826681
10893,rot-wt,1826681
10894,roccu,1824403
10895,roccw,1824403
10896,rocru,1839412
10897,rocrw,1839412
10898,rodi,312070
10899,ontxw,1130598
10900,opa-un,1843121
10901,openw,1801169
10902,oncwf,1129928
10903,olem,312070
10904,osatw,1058307
10905,opinl,1456772
10906,opp-pa,1678130
10907,opxxw,1397016
10908,orgnw,1802457
10909,oriau,1847416
10910,osi-un,1832136
10911,osi-wt,1832136
10912,osle,1414932
10913,ostko,1130713
10914,ostru,1834226
10915,ostrw,1834226
10916,oswwf,1758488
10917,otecu,1846809
10918,otlkw,1649989
10919,otrau,1821318
10920,otraw,1821318
10921,otrkp,1136174
10922,oxlcl,1495222
10923,paicw,1810560
10924,paqcu,1830531
10925,paqcw,1830531
10926,pavmz,1624326
10927,payaw,1819881
10928,payow,1845815
10929,pbnaf,1546066
10930,pbc,1287032
10931,oxlcp,1495222
10932,oxsqg,1259429
10933,oust-wt,1816581
10934,owl-wt,1823945
10935,oxsqz,1259429
10936,oxy-wt,797468
10937,paasf,771992
10938,pace-un,1819404
10939,pace-wt,1819404
10940,pacxu,1829797
10941,pacxw,1829797
10942,paeww,1720821
10943,nxu-un,1828536
10944,nxu-wt,1828536
10945,nycb-pu,910073
10946,nymtm,1273685
10947,oacb-un,1820931
10948,oacb-wt,1820931
10949,oca-un,1827669
10950,oca-wt,1827669
10951,ocaxu,1820175
10952,ocaxw,1820175
10953,occio,1716951
10954,ocfcp,1004702
10955,oaspw,1486159
10956,oepwu,1824677
10957,oepww,1824677
10958,ofssg,1487918
10959,ofssi,1487918
10960,ofssz,1487918
10961,oil,312070
10962,oild,1415311
10963,oilnf,312070
10964,oilu,1415311
10965,oilx,1114446
10966,okswf,1627272
10967,ogsrw,75208
10968,ohpau,1836129
10969,ohpaw,1836129
10970,nttnp,1578735
10971,ntrso,73124
10972,nstb-un,1834518
10973,nstb-wt,1834518
10974,nstc-un,1835817
10975,nstc-wt,1835817
10976,nstd-un,1835814
10977,nstd-wt,1835814
10978,nsprw,1433607
10979,nspr-wt,1433607
10980,nspr-wtb,1433607
10981,nsprz,1433607
10982,nvoof,1536674
10983,nvsau,1838433
10984,nvsaw,1838433
10985,nuvb-wt,1811063
10986,nvvew,1836875
10987,nxeow,1604416
10988,nwdvw,1579684
10989,nweaf,702162
10990,nwgiw,1080319
10991,pcpc-un,1824993
10992,pcpc-wt,1824993
10993,pcttu,1830033
10994,pcttw,1830033
10995,pdac-un,1821317
10996,pdac-wt,1821317
10997,pdot-un,1841845
10998,pdot-wt,1841845
10999,pbug,312070
11000,pfalx,1688554
11001,pfdru,1839132
11002,pfdrw,1839132
11003,pffl,1114446
11004,pfh,1137774
11005,pflex,1688554
11006,pebhp,1474098
11007,pcgu,1004980
11008,peb-pg,1474098
11009,pfxnl,1490349
11010,pgddf,312070
11011,pgm,312070
11012,pgmff,312070
11013,phigw,350403
11014,pgrwu,1833213
11015,pgrww,1833213
11016,phge-un,1739174
11017,phge-wt,1739174
11018,phicu,1825724
11019,phicw,1825724
11020,pkdcw,76321
11021,plltl,1728205
11022,plmiu,1840317
11023,plmiw,1840317
11024,phunw,1665300
11025,piai-un,1819175
11026,piai-wt,1819175
11027,picc-un,1835800
11028,picc-wt,1835800
11029,pipp-un,1822835
11030,pipp-wt,1822835
11031,prifh,1554625
11032,prif-pb,1554625
11033,prif-pc,1554625
11034,prif-pd,1554625
11035,prif-pe,1554625
11036,prif-pf,1554625
11037,prif-pg,1554625
11038,prif-ph,1554625
11039,prif-pi,1554625
11040,priip,1554625
11041,ppln,19617
11042,ppghu,1826333
11043,ppghw,1826333
11044,ppx,922224
11045,pnmxo,81023
11046,pnntg,1383414
11047,pntm-un,1830392
11048,pntm-wt,1830392
11049,pond-un,1842430
11050,powru,1829427
11051,powrw,1829427
11052,powwp,1015383
11053,pmbpf,1546066
11054,pmflx,1723701
11055,pmgmu,1837607
11056,pmgmw,1837607
11057,pmmbf,1546066
11058,pmvc-un,1807765
11059,pmvc-wt,1807765
11060,pnfpp,1115055
11061,psa-pi,1393311
11062,psa-pj,1393311
11063,psa-pl,1393311
11064,psa-pm,1393311
11065,psa-pn,1393311
11066,psa-po,1393311
11067,psa-pp,1393311
11068,psacu,1805521
11069,psacw,1805521
11070,psagu,1833235
11071,psagw,1833235
11072,psall,1393311
11073,psa-pc,1393311
11074,psa-pd,1393311
11075,psa-pe,1393311
11076,psa-pf,1393311
11077,psa-pg,1393311
11078,prlep,928953
11079,pre-pj,911421
11080,prcd,1561880
11081,prpb-un,1812667
11082,prpb-wt,1812667
11083,prpc-un,1821329
11084,prpc-wt,1821329
11085,prs,1137774
11086,prthw,1653558
11087,prsru,1825473
11088,prsrw,1825473
11089,stpc-un,1830210
11090,stpc-wt,1830210
11091,stpp,312070
11092,stre-un,1838361
11093,stre-wt,1838361
11094,stic-un,1819574
11095,stic-wt,1819574
11096,stem-wt,1758766
11097,ssaau,1830547
11098,ssaaw,1830547
11099,ssehw,1680378
11100,srsaw,1821682
11101,srspf,1576018
11102,sspku,1779474
11103,sspkw,1779474
11104,sst,1805833
11105,sspcf,1576018
11106,spfr-un,1825079
11107,spfr-wt,1825079
11108,spaq-wt,1838527
11109,spgs-un,1839127
11110,spgs-wt,1839127
11111,spkau,1848097
11112,spkbu,1826435
11113,spkbw,1826435
11114,soln,92122
11115,solow,1637736
11116,soyb,1471824
11117,sojd,92122
11118,soje,92122
11119,srcu,1126956
11120,srea,1032208
11121,srngu,1830214
11122,srngw,1830214
11123,spnv-wt,1825024
11124,sprq-un,1821850
11125,sprq-wt,1821850
11126,sptku,1836259
11127,sptkw,1836259
11128,sqftp,1080657
11129,sracu,1781162
11130,sracw,1781162
11131,sigip,230557
11132,sivbp,719739
11133,sjij,91928
11134,sjiv,91928
11135,slac-un,1834755
11136,slac-wt,1834755
11137,slamu,1838162
11138,slamw,1838162
11139,sjoyw,1753673
11140,sjrwf,932872
11141,skil-wt,1774675
11142,skinw,1818093
11143,sklz-wt,1801661
11144,skyau,1847152
11145,slfsf,1097362
11146,slcru,1826553
11147,slcrw,1826553
11148,slfif,1097362
11149,slvo,1053092
11150,smhb,1114446
11151,smhd,1114446
11152,smihu,1839185
11153,snpr-un,1819584
11154,snpr-wt,1819584
11155,sngxw,812796
11156,snii-un,1838359
11157,snii-wt,1838359
11158,soac-un,1798562
11159,soac-wt,1798562
11160,snrhu,1823854
11161,snrhw,1823854
11162,snthp,1295810
11163,socgm,92108
11164,snv-pe,18349
11165,tdgmw,98222
11166,tdhof,1288098
11167,tdacw,1673481
11168,tekku,1822027
11169,tekkw,1822027
11170,tetcu,1840920
11171,tfc-ph,92230
11172,tfc-pi,92230
11173,tfc-po,92230
11174,tfc-pr,92230
11175,thcbw,1760689
11176,thcpu,1843993
11177,thmau,1835567
11178,thmaw,1835567
11179,tgh-pa,1413159
11180,tds-pu,1051512
11181,thbru,1769318
11182,thbrw,1769318
11183,thcau,1773087
11184,thcaw,1773087
11185,thwww,1712189
11186,tinv-un,1820144
11187,tinv-wt,1820144
11188,tioau,1846163
11189,tlga-un,1827871
11190,tlga-wt,1827871
11191,tlmdw,1791091
11192,tmac-un,1835236
11193,tmac-wt,1835236
11194,tmkru,1821606
11195,tmkrw,1821606
11196,tmpmw,1823524
11197,tmtsu,1822553
11198,tmtsw,1822553
11199,strrp,707388
11200,sunff,1097362
11201,stwow,1819438
11202,svacu,1794905
11203,svacw,1794905
11204,svfau,1828478
11205,svfaw,1828478
11206,syf-pa,1601712
11207,swt,93556
11208,swetu,1828914
11209,swetw,1828914
11210,svxy,1415311
11211,swbk-un,1829730
11212,swbk-wt,1829730
11213,svoku,1828672
11214,svokw,1828672
11215,svsvu,1822966
11216,svsvw,1822966
11217,talkw,1803901
11218,szgpf,1450344
11219,tapr,312070
11220,syrsw,1556263
11221,sytaw,1649009
11222,taca-un,1826991
11223,taca-wt,1826991
11224,tags,1471824
11225,tcfcp,19612
11226,tcbio,1077428
11227,tbc,732717
11228,tbcpu,1815753
11229,tbcpw,1815753
11230,tbkcp,1539638
11231,tblaw,1840502
11232,tbltw,1668370
11233,tbsau,1843764
11234,tcacu,1801602
11235,tcacw,1801602
11236,trxdw,876378
11237,ttnpw,910267
11238,tugcu,1847075
11239,tvix,1053092
11240,tvixf,1053092
11241,twctu,1819313
11242,twctw,1819313
11243,tvacu,1820566
11244,tvacw,1820566
11245,twlvu,1819498
11246,twnd-un,1814215
11247,twnd-wt,1814215
11248,twni-un,1835881
11249,twni-wt,1835881
11250,twnkw,1644406
11251,twnt-un,1835512
11252,ubg,1114446
11253,uag,1114446
11254,uaud,831001
11255,tzpsu,1823481
11256,tzpsw,1823481
11257,tritw,1819876
11258,trkaw,1021096
11259,tronu,1847513
11260,trtn-pb,1660734
11261,trtn-pc,1660734
11262,trtn-pd,1660734
11263,trtxp,1630472
11264,trtx-pc,1630472
11265,tsiau,1826000
11266,tsiaw,1826000
11267,tsibu,1832737
11268,tsibw,1832737
11269,tsltf,1144800
11270,tspq-un,1838219
11271,tspq-wt,1838219
11272,trca-un,1840353
11273,trca-wt,1840353
11274,treb-un,1805833
11275,treb-wt,1805833
11276,tpgy-un,1819399
11277,tpgy-wt,1819399
11278,t-pa,732717
11279,t-pc,732717
11280,tnttf,947263
11281,tordf,947263
11282,vckau,1820190
11283,vckaw,1820190
11284,velou,1832371
11285,velow,1832371
11286,venar,1800392
11287,venau,1800392
11288,venaw,1800392
11289,uzd,821130
11290,uze,821130
11291,uzf,821130
11292,vacqu,1819994
11293,vacqw,1819994
11294,val,314808
11295,uph-wt,1770141
11296,urr,895421
11297,usb-pa,36104
11298,usb-pq,36104
11299,usb-pr,36104
11300,uslvf,1053092
11301,usml,1114446
11302,usod,1671686
11303,usoi,1053092
11304,usou,1671686
11305,usv,1114446
11306,uswsw,1670349
11307,uuuu-wt,1385849
11308,uvxy,1415311
11309,uwmc-wt,1783398
11310,unov,1538495
11311,ujpy,831001
11312,ukomw,1821424
11313,ulbr,831001
11314,ule,1415311
11315,uepco,100826
11316,ubp-pk,1029800
11317,ucbio,857855
11318,uchf,831001
11319,uci,1114446
11320,ucib,1114446
11321,uco,1415311
11322,ueur,831001
11323,ugaz,1053092
11324,ugazf,1053092
11325,ugbp,831001
11326,ugic,884614
11327,ugiiu,884614
11328,ugl,1415311
11329,ugldf,1053092
11330,vcvcu,1821595
11331,vcvcw,1821595
11332,vixm,1415311
11333,vixy,1415311
11334,vlatu,1843091
11335,vlatw,1843091
11336,vldrw,1745317
11337,vmacw,1810491
11338,viacp,813828
11339,vieww,1811856
11340,vihau,1820302
11341,vihaw,1820302
11342,viiau,1826011
11343,viiaw,1826011
11344,viix,1053092
11345,viixf,1053092
11346,vincu,1796129
11347,vincw,1796129
11348,vgac-un,1804591
11349,vgac-wt,1804591
11350,vgii-un,1841761
11351,vgii-wt,1841761
11352,vhaq-un,1823857
11353,vhaq-wt,1823857
11354,vxx,312070
11355,vxz,312070
11356,vygg-un,1822877
11357,vygg-wt,1822877
11358,wafdp,936528
11359,vtiqw,1823884
11360,waldu,1840199
11361,waldw,1840199
11362,vrszw,1421182
11363,vspru,1818093
11364,vsprw,1818093
11365,vssyw,1701963
11366,vtaqr,1822145
11367,vtaqu,1822145
11368,vtaqw,1822145
11369,vrmew,1104038
11370,vpcbu,1840792
11371,vpcc-un,1841408
11372,vqt,312070
11373,vosou,1822888
11374,vosow,1822888
11375,vno-pn,899689
11376,wpca-un,1836075
11377,wpca-wt,1836075
11378,wpcb-un,1836074
11379,wpf-un,1809104
11380,wpf-wt,1809104
11381,wrss,1507181
11382,wrb-pf,11544
11383,wrb-pg,11544
11384,wrb-ph,11544
11385,wtrep,1601669
11386,xbiow,1534525
11387,xcwpx,1467631
11388,xdiv,1688487
11389,xdmbx,1565381
11390,wsbcp,203596
11391,wtfcp,1015328
11392,wtid,1114446
11393,wtiu,1114446
11394,wftuf,1603923
11395,whfbz,1552198
11396,wil,312070
11397,winrw,1708410
11398,wintw,946486
11399,wllaw,1255474
11400,wllbw,1255474
11401,wfc-pz,72971
11402,weat,1471824
11403,wesfx,1586009
11404,wfcnp,72971
11405,wfc-pa,72971
11406,wcc-pa,929008
11407,warr-un,1820209
11408,warr-wt,1820209
11409,weifx,1586009
11410,welpm,107815
11411,ygrn,927971
11412,ygyip,1569329
11413,ycbd-pa,1644903
11414,ycl,1415311
11415,ycs,1415311
11416,ytrof,1516899
11417,ysacw,1823587
11418,zev-wt,1802749
11419,zgyhr,1773086
11420,zgyhu,1773086
11421,zgyhw,1773086
11422,xflt-pa,1703079
11423,xynpw,1697805
11424,yac-un,1815302
11425,yac-wt,1815302
11426,xomao,791908
11427,xomap,791908
11428,xpdiu,1839341
11429,xpdiw,1839341
11430,xpoa-un,1821742
11431,xpoa-wt,1821742
11432,xprtx,853180
11433,xslcx,853180
11434,xtntw,1453593
11435,xvz,312070
11436,zwrku,1828438
11437,zwrkw,1828438
11438,zhybf,1672886
11439,znogw,1131312
11440,znteu,1823652
11441,zntew,1823652
11442,zsl,1415311
11443,ztaqu,1849408
11444,zionl,109380
11445,zionn,109380
11446,ziono,109380
11447,zionp,109380
11448,ziv,1053092
11449,zivow,1101026
11450,zivzf,1053092
11451,cvii-un,1828248
11452,cvii-wt,1828248
11453,curiw,1776909
11454,cythw,922247
11455,daud,831001
11456,dbdru,1823144
11457,dbdrw,1823144
11458,dbgiw,1668010
11459,cuenw,1424657
11460,cubb,1488813
11461,ctaqu,1823634
11462,ctaqw,1823634
11463,ctbb,68622
11464,ctdd,68622
11465,ctlpp,896429
11466,ctopp,23795
11467,ctos-wt,1709682
11468,ctrvw,1583771
11469,ctv,68622
11470,ctxrw,1506251
11471,ctz,68622
11472,dchf,831001
11473,dcomp,846617
11474,dcp-pb,1338065
11475,dcrbu,1716583
11476,dcrbw,1716583
11477,dcrcu,1844862
11478,dcrnu,1836154
11479,dcrnw,1836154
11480,dfhtu,1813914
11481,dfhtw,1813914
11482,dfns-un,1777946
11483,dfns-wt,1777946
11484,ddmxu,1828957
11485,ddmxw,1828957
11486,ddt,28917
11487,deh-un,1812173
11488,deh-wt,1812173
11489,deur,831001
11490,dfvl,312070
11491,dfvs,312070
11492,dgaz,1053092
11493,dgbp,831001
11494,dgz,1159508
11495,dfphw,1799191
11496,dgld,1053092
11497,dgldf,1053092
11498,dgnr-un,1818201
11499,dgnr-wt,1818201
11500,dgp,1159508
11501,dsacu,1823466
11502,dsacw,1823466
11503,dqjcf,1446597
11504,drayu,1852771
11505,drh-pa,1298946
11506,dskew,1642453
11507,dslv,1053092
11508,dslvf,1053092
11509,dnief,1487739
11510,dnmr-wt,1779020
11511,dnrrw,945764
11512,dnrww,945764
11513,dnz-un,1830374
11514,dnz-wt,1830374
11515,dpsip,1505611
11516,dhbcw,1838176
11517,dhcau,1838163
11518,dhcaw,1838163
11519,dhcni,1075415
11520,dhcnl,1075415
11521,dhhcu,1830188
11522,dhhcw,1830188
11523,divc,831001
11524,djcb,1114446
11525,djci,1114446
11526,djp,312070
11527,djpy,831001
11528,dkdcu,1849380
11529,dkdcw,1849380
11530,dilau,1843608
11531,disau,1838831
11532,dhr-pb,313616
11533,dlbr,831001
11534,dlbs,312070
11535,dlcau,1831928
11536,dlcaw,1831928
11537,dlr-pl,1297996
11538,dmpww,1498382
11539,dms-wt,1725134
11540,dmtkw,1651944
11541,dmyi-un,1824920
11542,dmyi-wt,1824920
11543,dmyq-un,1836833
11544,dmyq-wt,1836833
11545,elat,1739104
11546,ejfau,1839434
11547,ejfaw,1839434
11548,efc-pa,1411342
11549,egkpf,1322439
11550,edtxw,1817153
11551,eeh,352960
11552,ecolw,1783400
11553,ebrgf,895728
11554,ebrzf,895728
11555,eccc,1604174
11556,eccpp,1604174
11557,eccw,1604174
11558,ebbgf,895728
11559,ebgef,895728
11560,ebppf,895728
11561,dtstw,1419951
11562,dtul,312070
11563,dtus,312070
11564,dto,1159508
11565,dtocu,1839998
11566,dtp,936340
11567,dukb,1326160
11568,dtb,936340
11569,dtyl,312070
11570,dtys,312070
11571,ebacu,1841258
11572,ebacw,1841258
11573,dx-pc,826675
11574,dzz,1159508
11575,eacpu,1832765
11576,eacpw,1832765
11577,dvhl,1114446
11578,dvyl,1114446
11579,dwin-un,1812360
11580,dwin-wt,1812360
11581,duneu,1817232
11582,dunew,1817232
11583,dvaxw,1029142
11584,enfau,1828972
11585,enfaw,1828972
11586,enpc-un,1816261
11587,enpc-wt,1816261
11588,ennvu,1832351
11589,ennvw,1832351
11590,emmaw,822370
11591,elmsw,1784168
11592,elu,1348952
11593,empw-un,1822928
11594,empw-wt,1822928
11595,enbff,895728
11596,entxw,1638097
11597,enviu,1822691
11598,enviw,1822691
11599,eocw-un,1843862
11600,eosew,1805077
11601,ephyu,1827248
11602,ephyw,1827248
11603,ep-pc,1506307
11604,epr-pc,1045450
